#{"t_start": 1744343419.329731, "env_id": "None"}
r,l,t
103.0,88,395.446362
209.0,97,395.517436
192.0,104,395.593772
97.0,84,395.652835
92.0,91,395.719131
229.0,93,395.825417
51.0,85,395.886755
343.0,103,395.959635
101.0,95,396.029417
226.0,93,396.106443
420.0,103,396.186264
795.0,122,396.283703
89.0,93,398.45561
91.0,82,398.518898
255.0,97,398.590565
213.0,100,398.670325
199.0,96,398.74904
214.0,99,398.823939
45.0,74,398.879324
186.0,91,398.946595
216.0,96,399.015894
62.0,76,399.069601
102.0,90,399.136205
205.0,100,399.206783
137.0,103,399.282067
151.0,102,399.355789
153.0,95,399.422712
261.0,108,399.501324
213.0,95,399.571679
231.0,94,399.638718
345.0,98,399.713461
441.0,102,399.78878
284.0,80,399.848521
235.0,102,399.922209
101.0,81,402.079942
209.0,90,402.145622
324.0,107,402.225245
178.0,80,402.286528
198.0,87,402.361906
308.0,96,402.4382
179.0,85,402.500704
87.0,74,402.553467
221.0,98,402.626329
191.0,90,402.694731
195.0,90,402.760384
80.0,85,402.822964
92.0,88,402.887386
320.0,94,402.958207
237.0,93,403.026607
79.0,88,403.08967
219.0,95,403.160717
231.0,91,403.259629
200.0,91,403.343829
209.0,98,403.422458
216.0,97,403.493755
346.0,105,403.570576
132.0,93,405.702036
101.0,83,405.766813
217.0,99,405.846383
193.0,100,405.917719
236.0,99,405.989422
199.0,87,406.048507
103.0,90,406.113189
117.0,98,406.196085
409.0,113,406.287749
188.0,90,406.349428
219.0,97,406.417515
229.0,97,406.483183
250.0,97,406.557237
63.0,84,406.616811
217.0,100,406.689515
175.0,89,406.757352
216.0,95,406.830929
222.0,102,406.909326
75.0,90,406.972026
328.0,97,407.054133
255.0,100,407.124028
137.0,91,407.186854
213.0,95,409.333575
79.0,84,409.393049
174.0,90,409.471283
241.0,102,409.542735
454.0,104,409.614812
81.0,88,409.677199
98.0,85,409.735198
179.0,84,409.800197
175.0,86,409.860818
131.0,91,409.983968
87.0,90,410.044919
95.0,88,410.107697
189.0,97,410.178408
125.0,89,410.240251
205.0,92,410.3056
99.0,88,410.365368
102.0,87,410.426862
59.0,76,410.47821
316.0,97,410.547386
109.0,89,410.616495
347.0,101,410.68821
96.0,89,410.750962
207.0,89,410.813873
329.0,95,412.945254
67.0,74,412.996159
292.0,86,413.057937
66.0,81,413.113265
75.0,80,413.22749
408.0,96,413.294435
315.0,99,413.371508
125.0,90,413.433046
277.0,85,413.502891
144.0,94,413.575414
452.0,112,413.659612
111.0,92,413.722579
350.0,107,413.797715
198.0,85,413.857051
256.0,107,413.930338
181.0,90,414.021602
73.0,88,414.08313
242.0,101,414.152621
83.0,84,414.215474
108.0,87,414.279545
219.0,94,414.347749
215.0,102,414.419196
102.0,94,416.498334
137.0,91,416.561391
225.0,91,416.625782
87.0,81,416.685753
133.0,92,416.751757
196.0,91,416.816354
230.0,97,416.887005
225.0,104,416.971199
197.0,87,417.045163
205.0,96,417.110305
96.0,92,417.175007
135.0,98,417.248243
283.0,93,417.317409
197.0,90,417.383568
110.0,90,417.447862
99.0,96,417.513596
83.0,85,417.573457
229.0,103,417.6523
206.0,95,417.731315
219.0,88,417.79371
213.0,89,417.856061
247.0,100,417.923842
419.0,99,420.436601
355.0,105,420.528658
292.0,92,420.60783
137.0,103,420.698614
106.0,95,420.779466
234.0,99,420.867505
141.0,97,420.951457
79.0,91,421.031717
338.0,100,421.118568
193.0,98,421.203588
340.0,104,421.299506
229.0,99,421.392736
87.0,89,421.470167
99.0,79,421.577639
85.0,75,421.632528
73.0,75,421.688795
471.0,104,421.775419
88.0,86,421.837454
71.0,93,421.905196
121.0,91,421.97029
120.0,90,422.039957
217.0,100,422.112107
78.0,78,424.236236
252.0,103,424.311395
82.0,79,424.367906
233.0,96,424.437137
315.0,88,424.508643
216.0,109,424.58886
186.0,82,424.649712
103.0,95,424.720461
94.0,87,424.781896
205.0,97,424.852858
323.0,96,424.926159
186.0,90,424.986993
119.0,96,425.105423
240.0,89,425.169415
201.0,92,425.23739
214.0,88,425.303635
100.0,87,425.365154
36.0,70,425.412379
232.0,101,425.484665
213.0,87,425.547935
111.0,89,425.608175
352.0,108,425.686377
100.0,93,427.796885
225.0,99,427.870141
63.0,85,427.930035
456.0,106,428.004626
103.0,93,428.069984
344.0,98,428.136841
202.0,85,428.199785
121.0,89,428.264935
128.0,90,428.328999
418.0,100,428.407079
274.0,85,428.467652
299.0,95,428.533251
289.0,84,428.602888
91.0,95,428.670054
93.0,77,428.726011
322.0,106,428.803272
132.0,93,428.867058
117.0,92,428.932512
62.0,78,428.986688
111.0,96,429.053748
441.0,104,429.12821
96.0,86,429.187284
229.0,96,431.249638
127.0,100,431.321797
186.0,76,431.373999
58.0,84,431.433978
200.0,87,431.494114
232.0,102,431.565984
73.0,86,431.626538
70.0,81,431.682556
120.0,93,431.759601
136.0,95,431.840601
88.0,82,431.897417
82.0,82,431.955605
222.0,96,432.026133
253.0,97,432.098798
203.0,86,432.160653
176.0,89,432.223168
79.0,94,432.29179
93.0,83,432.349515
218.0,87,432.420427
109.0,90,432.55035
177.0,78,432.658605
89.0,88,432.737503
205.0,88,432.811264
183.0,88,434.965679
208.0,97,435.038255
59.0,82,435.095706
202.0,79,435.151421
85.0,81,435.209578
119.0,95,435.276516
77.0,85,435.338309
238.0,100,435.41447
224.0,92,435.497709
175.0,94,435.565275
75.0,84,435.627534
108.0,89,435.701424
112.0,90,435.771053
185.0,88,435.832513
98.0,84,435.889926
83.0,84,435.951539
106.0,93,436.018163
349.0,105,436.102492
92.0,72,436.154945
162.0,86,436.228497
671.0,113,436.309254
304.0,93,436.376128
186.0,93,436.440668
82.0,81,438.507916
195.0,95,438.576556
68.0,81,438.640946
137.0,94,438.781176
189.0,91,438.848793
223.0,96,438.914423
84.0,81,438.970714
107.0,86,439.031623
125.0,92,439.093743
207.0,93,439.198671
205.0,89,439.260722
206.0,93,439.325483
326.0,96,439.395545
686.0,120,439.492383
107.0,89,439.557468
338.0,98,439.631484
239.0,104,439.715535
80.0,83,439.775568
93.0,84,439.838489
81.0,86,439.917032
228.0,93,440.000088
108.0,87,440.078188
186.0,90,440.141617
107.0,94,442.192946
103.0,92,442.258217
75.0,82,442.317245
110.0,82,442.373691
116.0,92,442.439904
305.0,94,442.512511
302.0,91,442.575619
118.0,92,442.640565
93.0,83,442.702515
85.0,74,442.753809
69.0,81,442.81267
321.0,95,442.879895
126.0,90,442.9439
229.0,103,443.027141
122.0,90,443.089686
204.0,88,443.152105
115.0,83,443.213453
102.0,89,443.28618
138.0,94,443.353528
323.0,103,443.425245
437.0,109,443.521637
124.0,94,443.590956
